ProdCode,Customer,ProdName,ArticleNum,MatNum,OpSystem,DBAccName,DBAccVers,HostName,WkStNmae,AdpNum,ProcName,ProcNum,WkOrder,AVO,TPVersion,tLogIn,tLogOut,tLastAcc,tLatenz,tLatenzSumme,tCycle,tProc,FPY,CountPass,CountFail,CountPass_Retest,CountFail_Retest
6221,BSH,ASM Elektronik UI ES,30003455-05BF,30003455-05BF,Win8/Srv,DBAcc2000,1.0016.0017,KATPC499,,,Programmierung,9,,,1.15:315392:071,10/10/2022 22:00,10/11/2022 6:00,10/11/2022 5:25,2041,4470,358.87,341.6,95.59,65,3,0,0
6226,BSH,LP MMB Merkur,13600512-07BF,,Win7/Srv,DBAcc2000,1.0016.0013,PTWS150,0331/A,13838,NutzTrennInline,21,,,,10/10/2022 22:00,10/10/2022 22:20,10/10/2022 22:00,0,,,0,100,0,0,0,0
5669,DataModul,eDM-COMC-AL6-E3930,30003309-17BF,,Win8/Srv,DBAcc2000,1.0016.0017,KATPC302,0423/A,12523,NutzTrenn,4,,,,10/10/2022 22:00,10/10/2022 23:04,10/10/2022 22:00,0,,,0,100,0,0,0,0
6679,BSH,LP IaB NF61,10000025,,Win7/Srv,DBAcc2000,1.0016.0011,LINIE8W2T1,172,2284,IctFktInline,24,,,,10/10/2022 22:00,10/11/2022 2:35,10/11/2022 2:35,0,4020,58.77,27.55,98.98,1065,11,50,2
7020,BSH,COMGen2 ADM 80010814,13602774-06,,Win8/Srv,DBAcc2000,1.0016.0012,KATPC022,0475/A,03/21/4161/01/A,HF_Katek_MT,23,,,1.3.7:581632:06,10/10/2022 22:00,10/10/2022 23:20,10/10/2022 23:15,29,1770,43.91,33.46,89.39,59,7,4,46
F556,Kathrein,FlexRET RAE,30003817BF,,Win8/Srv,DBAcc2000,1.0016.0017,KATPC290,0395-A,06-17-2499-01-A,FKTHand,5,,,,10/10/2022 22:00,10/11/2022 6:00,10/10/2022 22:00,0,,,0,100,0,0,0,0
6679,BSH,LP IaB NF61,10000025,30003997,Win7/Srv,DBAcc2000,1.0016.0011,KATPC072,0343/A,04/14/2200/01/A,Endtest_Adapter,19,1259874,0010,,10/10/2022 22:03,10/11/2022 6:00,10/11/2022 5:41,1081,1500,67.55,58.63,98.25,394,7,5,0
6679,BSH,LP IaB NF61,10000025,30003997,Win7/Srv,DBAcc2000,1.0016.0011,KATPC051,0342/A,11/14/2200/02/A,Endtest_Adapter,19,1259874,0010,,10/10/2022 22:05,10/11/2022 6:00,10/11/2022 5:41,1080,3150,62.65,53.92,96.66,405,14,16,0
6679,BSH,LP IaB NF61,10000025,30003997,Win7/Srv,DBAcc2000,1.0016.0011,KATPC046,0356/B,04/15/2148/05/A,EndMontage,18,1259874,0010,,10/10/2022 22:06,10/10/2022 22:07,10/10/2022 22:07,0,,0,0,0,0,1,0,0
4462,DataModul,eMotion ST1:3 - 1202,30002524-03BF,,Win8/Srv,DBAcc2000,1.16.3,KATPC297,,,Bestücken,12,,,,10/10/2022 22:08,10/11/2022 5:38,10/11/2022 5:31,390,26280,221.78,0.27,100,241,0,0,0
6675,BSH,LP IaB SE61-S,10000021,30004001,Win7/Srv,DBAcc2000,1.0016.0011,KATPC007,0332/A,01/14/2183/01/A,Endtest_Adapter,19,1259659,0010,,10/10/2022 22:09,,10/10/2022 22:58,720,1410,61.96,27.96,95.83,23,1,1,3
7020,BSH,COMGen2 ADM 80010814,13602774-06,30003441-06,Win7/Srv,DBAcc2000,1.16.2,KATPC319,,,BG-Versand,7,,,,10/10/2022 22:10,10/11/2022 6:00,10/11/2022 5:39,1170,15960,41.74,0.05,100,640,0,0,0
6675,BSH,LP IaB SE61-S,10000021,30004001,Win7/Srv,DBAcc2000,1.0016.0011,KATPC027,11/14/2231,10/14/2145/03/A,EndMontage,18,1259659,0010,,10/10/2022 22:10,10/10/2022 22:29,10/10/2022 22:29,0,300,73.5,38.75,72.73,8,3,0,0
6675,BSH,LP IaB SE61-S,10000021,30004001,Win7/Srv,DBAcc2000,1.0016.0011,KATPC123,0328/A,11/14/2183/02/A,Endtest_Adapter,19,1259659,0010,,10/10/2022 22:11,10/11/2022 6:00,10/11/2022 5:59,0,9630,52.41,27.87,98.17,484,9,20,6
6679,BSH,LP IaB NF61,10000025,30003997,Win7/Srv,DBAcc2000,1.0016.0011,KATPC116,0357/B,11/14/2148/03/A,EndMontage,18,1259874,0010,,10/10/2022 22:12,10/10/2022 22:59,10/10/2022 22:58,30,1080,60.58,16.1,86.96,40,6,0,0
6679,BSH,LP IaB NF61,10000025,30003997,Win7/Srv,DBAcc2000,1.0016.0011,KATPC046,0356/B,04/15/2148/05/A,EndMontage,18,1259874,0010,,10/10/2022 22:13,10/10/2022 22:18,10/10/2022 22:18,30,60,86.5,57.5,50,1,1,1,0
6226,BSH,LP MMB Merkur,13600512-07BF,,Win8/Srv,DBAcc2000,1.0016.0011,KATPC392,0274/A,06/19/2163/01/A,NutzTrennInline,21,,,,10/10/2022 22:13,10/11/2022 6:00,10/11/2022 5:59,0,16080,43.57,0.4,100,2564,0,8,0
7139,VECTOR,Base Modul VX1135,B75101003,B75101003,Win8/Srv,DBAcc2000,1.0016.0017,KATPC225,453,,Versand,8,,,,10/10/2022 22:14,10/10/2022 22:55,10/10/2022 22:47,510,2130,76.15,0.37,100,17,0,10,0
5341,BSH,SE-LP IC6 Touch_Vent,13602154-02BF,,WIN_XP/2,DBAcc2000,1.16.3,PTWS216WXPC3,0307/C,06/14/2203/01/A,IctFkt_MTS,4,,,,10/10/2022 22:16,10/10/2022 23:21,10/10/2022 23:18,150,450,44.66,28.25,100,81,0,0,0
9999,Tremec,TRC75,V2417,,Win7/Srv,DBAcc2000,1.0016.0017,KATPC189,0464/A,,WT-PRG2-Befülle,11,,,,10/10/2022 22:17,10/11/2022 6:00,10/11/2022 4:52,4052,26340,289.13,0.14,100,83,0,0,0
6675,BSH,LP IaB SE61-S,10000021,30004001,Win7/Srv,DBAcc2000,1.0016.0011,KATPC216,02/15/2231,04/15/2145/05/A,EndMontage,18,1259659,0010,,10/10/2022 22:18,10/11/2022 5:58,10/11/2022 5:04,3182,13920,48.97,14.93,99.8,491,1,6,0
7020,BSH,COMGen2 ADM 80010814,13602774-06,30003529-04BF,Win7/Srv,DBAcc2000,1.16.2,KATPC287,,,Montage,6,,,,10/10/2022 22:20,10/10/2022 23:17,10/10/2022 23:16,60,1500,98.68,41.86,100,35,0,0,0
6687,BSH,LP IaB BO62 Gl,10000033,,Win7/Srv,DBAcc2000,1.0016.0013,PTWS150,0331/A,11341,NutzTrennInline,24,,,,10/10/2022 22:21,10/10/2022 23:15,10/10/2022 23:12,180,2640,55.25,0.55,100,220,0,4,0
4696,BSH,LP IC6-PureSteam Unt,13602352-03BF,30007293-04BF,Win7/Srv,DBAcc2000,1.16.3,LINIE1W2W7T1,sern981121,14,IctFktInline,2,,,1.00,10/10/2022 22:22,10/11/2022 2:46,10/10/2022 23:54,10314,10560,80.29,63.13,99.28,274,2,0,0
6104,BSH,Comm-Module,13601339-05BF,30003524-02BF,Win7/Srv,DBAcc2000,1.16.2,KATPC286,,,Montage,6,,,,10/10/2022 22:22,10/11/2022 0:38,10/11/2022 0:31,420,4200,61.35,11.75,100,127,0,0,0
4605,BSH,LP IaB EOX5100,13602503-03BF,,Win7/Srv,DBAcc2000,1.16.1,KATPC181,0373/A,06/16/2415/01/A,EndMontage,7,,,1.33:225280:201,10/10/2022 22:22,10/10/2022 22:33,10/10/2022 22:33,0,570,213,12,100,4,0,0,0
6679,BSH,LP IaB NF61,10000025,30003997,Win7/Srv,DBAcc2000,1.0016.0011,KATPC046,11/14/2231,04/15/2148/05/A,EndMontage,18,1259874,0010,,10/10/2022 22:22,10/11/2022 1:36,10/11/2022 1:28,30,5400,80.67,19.32,94.81,128,7,4,0
4462,DataModul,eMotion ST1:3 - 1202,30002524-03BF,,Win7/Srv,DBAcc2000,1.0016.0012,KATPC253,17819,,Bestücken,12,,,,10/10/2022 22:23,10/11/2022 0:56,10/11/2022 0:38,1080,8730,231.8,0.36,100,72,0,0,0
4696,BSH,LP IC6-PureSteam Unt,13602352-03BF,,Win7/Srv,DBAcc2000,1.16.3,KATPC271,sern981121,3,ProgInline,3,,,2.00,10/10/2022 22:23,10/11/2022 2:46,10/10/2022 23:55,10204,11160,82.55,55.1,99.27,272,2,0,0
4462,DataModul,eMotion ST1:3 - 1202,30002524-03BF,,Win8/Srv,DBAcc2000,1.0016.0017,KATPC206,17316,,Bestücken,12,,,,10/10/2022 22:24,10/11/2022 5:53,10/11/2022 5:27,1560,25560,251.21,0.3,100,204,0,0,0
6104,BSH,Comm-Module,13601339-05BF,30003524-02BF,Win7/Srv,DBAcc2000,1.16.2,KATPC276,,,BG-Versand,7,,,,10/10/2022 22:24,10/11/2022 0:39,10/11/2022 0:30,480,6360,60.51,0.08,100,125,0,0,0
7058,Tremec,TRC75_C6_063.0_02,10000127,20000064,Win7/Srv,DBAcc2000,1.0016.0012,KATPC190,0375/A,08/16/2420/01/B,SealIntegrity,12,,,1.57:69632:2007,10/10/2022 22:26,10/11/2022 6:00,10/11/2022 5:25,2071,18630,317.72,95.53,96.1,74,3,3,0
4462,DataModul,eMotion ST1:3 - 1202,30002524-03BF,,Win7/Srv,DBAcc2000,1.0016.0017,KATPC390,0272/A,09/12/2036/01/A,ICT,4,,,,10/10/2022 22:26,10/11/2022 2:45,10/11/2022 2:17,1651,5640,25.18,12.81,98.5,527,8,10,7
5340,BSH,SE-LP IC6 Touch_Vent,13602153-02BF,,Win7/Srv,DBAcc2000,1.16.2,KATPC144,,,Montage_Auto,11,,,1.07:569344:210,10/10/2022 22:28,10/11/2022 2:52,10/11/2022 2:46,330,9510,194.86,60.95,100,80,0,0,0
6675,BSH,LP IaB SE61-S,10000021,,Win7/Srv,DBAcc2000,1.16.7,KATPC340,,,Twister,10,,,,10/10/2022 22:30,10/11/2022 6:00,10/11/2022 5:59,0,12090,61.8,20.72,96.37,398,15,17,7
6675,BSH,LP IaB SE61-S,10000021,,Win7/Srv,DBAcc2000,1.16.7,KATPC341,,,Twister,10,,,,10/10/2022 22:30,10/11/2022 6:00,10/11/2022 5:59,0,12240,62.51,20.82,96.36,397,15,14,6
6675,BSH,LP IaB SE61-S,10000021,30004001,Win7/Srv,DBAcc2000,1.0016.0011,KATPC027,11/14/2231,10/14/2145/03/A,EndMontage,18,1259659,0010,,10/10/2022 22:31,10/11/2022 6:00,10/11/2022 5:59,0,13170,73.21,18.31,98.08,358,7,3,0
6128,TakataPetri,LWS-REL,30001444-21BF,,Win7/Srv,DBAcc2000,1.0016.0011,LINIE9W2W7T1,0711510,02,IctFktLin9,4,,,2.53,10/10/2022 22:37,10/11/2022 5:53,10/11/2022 5:53,0,150,53.57,37.71,95.22,857,43,68,8
7087,VECTOR,ASY_000515,B75101395,B75101395,Win8/Srv,DBAcc2000,1.0016.0017,KATPC435,508,,BG-Versand,10,,,,10/10/2022 22:39,10/11/2022 2:02,10/11/2022 2:01,90,8520,90.27,12.21,100,120,0,0,0
6221,BSH,ASM Elektronik UI ES,30003455-05BF,30003455-05BF,Win8/Srv,DBAcc2000,1.0016.0017,KATPC030,0367/A,,Versand,10,,,,10/10/2022 22:43,10/11/2022 6:00,10/11/2022 5:05,3270,14850,61.1,10.28,100,360,0,0,0
6675,BSH,LP IaB SE61-S,10000021,30004001,Win7/Srv,DBAcc2000,1.0016.0011,PTWS164,0329/B,,BG-Versand,13,,,,10/10/2022 22:43,10/11/2022 6:00,10/11/2022 5:58,60,1650,30.63,6.42,100,815,0,0,0
6167,Vector,VN5640,B75100753,,Win8/Srv,DBAcc2000,1.0016.0017,KATPC434,504,,Selektiv,5,,,,10/10/2022 22:44,10/11/2022 0:32,10/11/2022 0:20,690,6390,963.83,0,100,7,0,0,0
6130,TakataPetri,LWS-ABS,30001445-21BF,,Win8/Srv,DBAcc2000,1.0016.0017,KATPC205,302,,OptikPresse,16,,,,10/10/2022 22:52,10/11/2022 5:45,10/11/2022 5:38,390,18330,77.26,4.32,100,500,0,0,0
6679,BSH,LP IaB NF61,10000025,,Win7/Srv,DBAcc2000,1.16.7,KATPC344,,,Twister,10,,,,10/10/2022 22:53,10/11/2022 6:00,10/11/2022 5:44,960,12720,58.08,18.62,97.57,401,10,11,3
6679,BSH,LP IaB NF61,10000025,,Win7/Srv,DBAcc2000,1.16.7,KATPC345,,,Twister,10,,,,10/10/2022 22:53,,10/10/2022 22:53,0,,,0,100,0,0,0,0
4605,BSH,LP IaB EOX5100,13602503-03BF,,Win7/Srv,DBAcc2000,1.16.1,KATPC181,0373/A,06/16/2415/01/A,EndMontage,7,,,1.33:225280:201,10/10/2022 23:00,10/10/2022 23:42,10/10/2022 23:34,420,2040,146.29,12.29,93.33,14,1,0,0
6679,BSH,LP IaB NF61,10000025,30003997,Win7/Srv,DBAcc2000,1.0016.0011,KATPC116,0357/B,11/14/2148/03/A,EndMontage,18,1259874,0010,,10/10/2022 23:01,10/11/2022 5:28,10/11/2022 5:12,960,11310,56.43,14.49,99.24,392,3,0,0
5880,TakataPetri,LWS-Niere,30000724-09,30000724-09,WIN_XP/2,DBAcc2000,1.0016.0011,PTWS218WXPC3,0262/B,07/07/0899/01/C,IctFkt,2,,,2.5,10/10/2022 23:03,10/10/2022 23:05,10/10/2022 23:05,0,,100,0,0,0,2,0,0
6679,BSH,LP IaB NF61,10000025,30003997,Win8/Srv,DBAcc2000,1.0016.0012,KATPC127,0323/A,,BG-Versand,13,,,,10/10/2022 23:08,10/11/2022 5:45,10/11/2022 5:45,0,2040,27.84,5.51,100,816,0,0,0
5880,TakataPetri,LWS-Niere,30000724-09,30000724-09,WIN_XP/2,DBAcc2000,1.0016.0011,PTWS218WXPC3,0262/B,07/07/0899/01/C,IctFkt,2,,,2.5,10/10/2022 23:11,10/10/2022 23:13,10/10/2022 23:13,0,,0,0,0,0,1,0,0
6128,TakataPetri,LWS-REL,30001444-21BF,30001444-21BF,Win8/Srv,DBAcc2000,1.0016.0017,KATPC302,423,,BG-Versand,6,,,,10/10/2022 23:17,10/11/2022 4:42,10/11/2022 4:41,0,10530,28.94,0.98,100,665,0,0,0
6689,BSH,LP IaB BO62 Gl KVA,10000035,,Win7/Srv,DBAcc2000,1.0016.0013,LINIE5W2T1,334,2275,IctFktInline,22,,,,10/10/2022 23:17,10/11/2022 1:04,10/11/2022 0:50,839,1530,65.24,40.58,98.99,293,3,36,3
7020,BSH,COMGen2 ADM 80010814,13602774-06,30003529-04BF,Win7/Srv,DBAcc2000,1.16.2,KATPC287,,,Montage,6,,,,10/10/2022 23:19,10/11/2022 6:00,10/11/2022 5:33,1590,10740,88.88,34.67,100,251,0,2,0
6686,BSH,LP IaB BO62 St,10000032,,Win7/Srv,DBAcc2000,1.0016.0013,PTWS150,0331/A,11341,NutzTrennInline,24,,,,10/10/2022 23:20,10/11/2022 0:37,10/11/2022 0:22,870,3330,51.05,0.49,100,295,0,0,0
5880,TakataPetri,LWS-Niere,30000724-09,30000724-09,WIN_XP/2,DBAcc2000,1.0016.0011,PTWS218WXPC3,0262/B,07/07/0899/01/C,IctFkt,2,,,2.5,10/10/2022 23:21,10/11/2022 5:59,10/11/2022 5:21,2310,7290,93.07,62.89,97.78,220,5,5,2
5343,BSH,SE-LP IC6 TouchVent_,13602156-02BF,,WIN_XP/2,DBAcc2000,1.16.3,PTWS216WXPC3,0307/C,06/14/2203/01/A,IctFkt_MTS,4,,,,10/10/2022 23:24,10/11/2022 3:02,10/11/2022 3:00,120,3090,50.34,26.87,96.25,231,9,8,4
7020,BSH,COMGen2 ADM 80010814,13602774-06,,Win8/Srv,DBAcc2000,1.0016.0012,KATPC022,0475/A,03/21/4161/02/A,HF_Katek_MT,23,,,1.3.7:581632:06,10/10/2022 23:25,10/11/2022 0:28,10/11/2022 0:27,0,1980,52.59,29.09,94.12,32,2,0,34
7020,BSH,COMGen2 ADM 80010814,13602774-06,,Win8/Srv,DBAcc2000,1.0016.0012,KATPC009,0474/A,03/21/4161/04/A,HF_Katek_MT,23,,,1.3.7:581632:06,10/10/2022 23:27,10/11/2022 2:29,10/11/2022 2:28,29,4170,45,36.41,94.62,211,12,5,12
6138,VECTOR,Interface Option A V,B75100972,B75100972,Win8/Srv,DBAcc2000,1.0016.0017,KATPC436,,,Montage,3,,,,10/10/2022 23:31,10/11/2022 0:46,10/11/2022 0:46,0,,458.22,447.3,100,10,0,0,0
6042,VECTOR,ASY_000356,B75100911,,Win8/Srv,DBAcc2000,1.0016.0017,KATPC436,,,Montage,10,,,,10/10/2022 23:31,10/11/2022 0:46,10/11/2022 0:46,0,810,455.44,355.6,100,10,0,0,0
6043,VECTOR,ASY_000396,B75100920,,Win8/Srv,DBAcc2000,1.0016.0017,KATPC436,,,Montage,6,,,,10/10/2022 23:31,10/11/2022 0:46,10/11/2022 0:46,0,810,455.67,351.2,100,10,0,0,0
6046,VECTOR,ASY_000398,B75100941,,Win8/Srv,DBAcc2000,1.0016.0017,KATPC436,,,Montage,6,,,,10/10/2022 23:32,10/11/2022 0:46,10/11/2022 0:46,0,840,455.67,348.8,100,10,0,0,0
6675,BSH,LP IaB SE61-S,10000021,30004001,Win7/Srv,DBAcc2000,1.0016.0011,KATPC007,0332/A,01/14/2183/01/A,Endtest_Adapter,19,1259659,0010,,10/10/2022 23:34,10/11/2022 0:14,10/11/2022 0:14,0,150,38.1,27.38,83.87,26,5,0,1
5994,Telic,ELT-Main 74370.000 R,13603082-01BF,13603082-01BF,Win8/Srv,DBAcc2000,1.0016.0012,KATPC399,0467/A,16123,FKT,9,,,1.6.4:1675264:1,10/10/2022 23:42,10/11/2022 1:21,10/11/2022 1:16,0,,293.18,290.25,88.89,16,2,0,0
5994,Telic,ELT-Main 74370.000 R,13603082-01BF,13603082-01BF,Win8/Srv,DBAcc2000,1.0016.0012,KATPC408,0512/B,16154,Vormontage,8,,,1.1.6:331776:28,10/10/2022 23:46,10/11/2022 6:00,10/11/2022 5:21,2310,20040,245.07,10.61,100,83,0,0,0
5994,Telic,ELT-Main 74370.000 R,13603082-01BF,,Win8/Srv,DBAcc2000,1.0016.0012,KATPC409,0493/A,16409,Prog_CustSw,14,,,1.0.4:339968:21,10/10/2022 23:55,10/11/2022 6:00,10/11/2022 5:36,1287,8670,286.58,105.68,98.61,71,1,0,0
4605,BSH,LP IaB EOX5100,13602503-03BF,30003378-05BF,Win8/Srv,DBAcc2000,1.0016.0017,KATPC256,0484/A,,Versand,15,1254678/0010,0010,,10/11/2022 0:02,10/11/2022 0:30,10/11/2022 0:27,120,540,91.88,19.07,100,15,0,0,0
4605,BSH,LP IaB EOX5100,13602503-03BF,,Win7/Srv,DBAcc2000,1.16.1,KATPC181,0373/A,06/16/2415/01/A,EndMontage,7,,,1.33:225280:201,10/11/2022 0:03,10/11/2022 1:57,10/11/2022 1:53,180,5610,165.2,11.51,90.24,37,4,0,0
7004,Telic,ELT 05206.007 ESIM-S,30003743-17,30003743-17,Win8/Srv,DBAcc2000,1.0016.0017,KATPC241,0536/A,17211,Endtest,5,,,1.4.3:802816:01,10/11/2022 0:05,10/11/2022 6:00,10/11/2022 5:47,721,9180,150.07,85.15,94.37,67,4,1,3
4605,BSH,LP IaB EOX5100,13602503-03BF,,Win7/Srv,DBAcc2000,1.0016.0012,KATPC117,0360/A,06/16/2396/01/A,Endtest,8,,,1.43:270336:020,10/11/2022 0:14,10/11/2022 3:01,10/11/2022 2:55,331,3840,85.51,43.57,98.99,98,1,14,0
6675,BSH,LP IaB SE61-S,10000021,30004001,Win7/Srv,DBAcc2000,1.0016.0011,KATPC007,0332/A,01/14/2183/01/A,Endtest_Adapter,19,1259659,0010,,10/11/2022 0:15,10/11/2022 0:23,10/11/2022 0:23,0,30,36.92,27.6,81.82,9,2,1,1
4605,BSH,LP IaB EOX5100,13602503-03BF,,Win7/Srv,DBAcc2000,1.16.3,KATPC050,0215/B,09/16/2423/01/A,Twister,9,,,,10/11/2022 0:15,10/11/2022 3:04,10/11/2022 2:55,540,5160,94.81,27.25,100,99,0,3,0
6675,BSH,LP IaB SE61-S,10000021,30004001,Win7/Srv,DBAcc2000,1.0016.0011,KATPC007,0332/A,01/14/2183/01/A,Endtest_Adapter,19,1259659,0010,,10/11/2022 0:26,10/11/2022 3:32,10/11/2022 3:32,0,4350,54.39,27.7,96.02,193,8,5,0
4605,BSH,LP IaB EOX5100,13602503-03BF,30003378-05BF,Win8/Srv,DBAcc2000,1.0016.0017,KATPC256,0484/A,,Versand,15,1255038/0010,0010,,10/11/2022 0:30,10/11/2022 1:36,10/11/2022 1:32,210,2370,86.73,23.09,100,45,0,0,0
7020,BSH,COMGen2 ADM 80010814,13602774-06,,Win8/Srv,DBAcc2000,1.0016.0012,KATPC022,0475/A,03/21/4161/02/A,HF_Katek_MT,23,,,1.3.7:581632:06,10/11/2022 0:34,10/11/2022 2:30,10/11/2022 2:29,29,2280,40.79,36.07,94.23,147,9,2,12
6675,BSH,LP IaB SE61-S,10000021,,Win7/Srv,DBAcc2000,1.0016.0013,PTWS150,0331/A,11342,NutzTrennInline,23,,,,10/11/2022 0:46,10/11/2022 5:49,10/11/2022 5:26,1380,14760,81.91,0.5,100,824,0,0,0
6104,BSH,Comm-Module,13601339-05BF,13900714BF,Win7/Srv,DBAcc2000,1.15.35,KATPC240,"0326,0391",2196,HF,5,,,,10/11/2022 0:54,10/11/2022 3:39,10/11/2022 3:38,0,570,129.29,128.85,93.44,57,4,11,5
6104,BSH,Comm-Module,13601339-05BF,30003524-02BF,Win7/Srv,DBAcc2000,1.16.2,KATPC286,,,Montage,6,,,,10/11/2022 0:56,10/11/2022 3:23,10/11/2022 2:35,2882,7740,114.94,8.49,100,53,0,0,0
6104,BSH,Comm-Module,13601339-05BF,30003524-02BF,Win7/Srv,DBAcc2000,1.16.2,KATPC276,,,BG-Versand,7,,,,10/11/2022 0:56,10/11/2022 3:12,10/11/2022 2:35,0,5100,114.13,0.08,100,53,0,0,0
7004,Telic,ELT 05206.007 ESIM-S,30003743-17,30003743-17,Win8/Srv,DBAcc2000,1.0016.0016,KATPC487,0538/A,13967,Montage,4,,,1.2.3:380928:10,10/11/2022 1:04,10/11/2022 6:00,10/11/2022 5:42,1020,11640,237.43,75.56,100,71,0,0,0
5994,Telic,ELT-Main 74370.000 R,13603082-01BF,,Win8/Srv,DBAcc2000,1.0016.0016,KATPC487,0538/A,13967,Montage,10,,,,10/11/2022 1:04,10/11/2022 6:00,10/11/2022 5:42,1020,11640,237.43,76.07,100,71,0,0,0
5746,DataModul,eMotion NT3:3 - 1204,30003766BF,,Win7/Srv,DBAcc2000,1.0016.0012,KATPC397,0458/A,17795,FKT,7,,,1.00:196608:020,10/11/2022 1:08,10/11/2022 3:03,10/11/2022 3:02,0,2040,140.58,100.87,50,1,1,30,17
5746,DataModul,eMotion NT3:3 - 1204,30003766BF,30003766BF,Win8/Srv,DBAcc2000,1.0016.0012,KATPC388,459,,Versand,5,,,,10/11/2022 1:10,10/11/2022 3:03,10/11/2022 3:00,180,6060,212.1,0.32,100,31,0,0,0
7087,VECTOR,ASY_000515,B75101395,,Win8/Srv,DBAcc2000,1.0016.0017,KATPC433,505,,NutzTrenn,5,,,,10/11/2022 1:10,10/11/2022 1:11,10/11/2022 1:11,0,,13,0,100,2,0,0,0
5340,BSH,SE-LP IC6 Touch_Vent,13602153-02BF,30002853-02BF,Win7/Srv,DBAcc2000,1.16.3,KATPC161,,,BG-Versand,7,,,,10/11/2022 1:13,10/11/2022 2:47,10/11/2022 2:46,0,1530,70.31,0.05,100,80,0,0,0
7138,Vector,VX1135 Base Modul,B75100845,,Win8/Srv,DBAcc2000,1.0016.0017,KATPC434,504,,Selektiv,5,,,,10/11/2022 1:13,10/11/2022 1:38,10/11/2022 1:37,60,1440,292.4,0,100,6,0,0,0
3726,BSH,Vario400 Display-Mod,30003114BF,,Win7/Srv,DBAcc2000,1.15.39,KATPC234,,,TWISTER,6,,,,10/11/2022 1:23,10/11/2022 2:36,10/11/2022 2:34,60,1170,56.76,37.78,94.44,68,4,4,0
3726,BSH,Vario400 Display-Mod,30003114BF,,Win7/Srv,DBAcc2000,1.16.2,KATPC171,,,BG-Versand,7,,,,10/11/2022 1:25,10/11/2022 2:38,10/11/2022 2:35,210,2910,57.59,9.03,100,72,0,0,0
6990,VECTOR,VX1161.11,B75101243,B75101243,Win8/Srv,DBAcc2000,1.0016.0017,KATPC436,,,Montage,3,,,,10/11/2022 1:27,10/11/2022 2:45,10/11/2022 2:42,0,,713.75,889.2,100,5,0,0,0
5994,Telic,ELT-Main 74370.000 R,13603082-01BF,13603082-01BF,Win8/Srv,DBAcc2000,1.0016.0012,KATPC399,0467/A,16123,FKT,9,,,1.6.4:1675264:1,10/11/2022 1:28,10/11/2022 6:00,10/11/2022 5:57,0,990,249.65,241.54,93.33,56,4,1,2
6992,Vector,VX1161,B75101203,,Win8/Srv,DBAcc2000,1.0016.0017,KATPC436,,,Montage,11,,,,10/11/2022 1:29,10/11/2022 2:45,10/11/2022 2:42,210,210,696.25,859.4,100,5,0,0,0
6167,Vector,VN5640,B75100753,,Win8/Srv,DBAcc2000,1.0016.0017,KATPC433,505,,NutzTrenn,6,,,,10/11/2022 1:29,10/11/2022 1:43,10/11/2022 1:40,210,540,38.44,0.12,100,17,0,0,0
7004,Telic,ELT 05206.007 ESIM-S,30003743-17,30003743-17,Win8/Srv,DBAcc2000,1.0016.0017,KATPC459,0527/A,16558,LeakTest,9,,,1.0.2:200704:01,10/11/2022 1:34,10/11/2022 6:00,10/11/2022 5:45,840,12120,154.91,43.86,98.59,70,1,1,0
4605,BSH,LP IaB EOX5100,13602503-03BF,30003378-05BF,Win8/Srv,DBAcc2000,1.0016.0017,KATPC256,0484/A,,Versand,15,1255038/0010,0010,,10/11/2022 1:37,10/11/2022 2:58,10/11/2022 2:56,90,3360,98,18.04,100,48,0,0,0
6167,Vector,VN5640,B75100753,,Win8/Srv,DBAcc2000,1.0016.0017,KATPC434,504,,Selektiv,5,,,,10/11/2022 1:39,10/11/2022 1:39,10/11/2022 1:39,0,,0,0,100,1,0,0,0
7138,Vector,VX1135 Base Modul,B75100845,,Win8/Srv,DBAcc2000,1.0016.0017,KATPC434,504,,Selektiv,5,,,,10/11/2022 1:41,10/11/2022 5:43,10/11/2022 5:34,540,13710,268.92,0.09,100,53,0,0,0
4814,BSH,COM2Ethernet 8001034,"13602811BF
",,Win7/Srv,DBAcc2000,1.16.3,KATPC247,,,AOIREF,2,,,,10/11/2022 1:41,10/11/2022 6:00,10/11/2022 1:41,15485,15480,2,1.85,100,20,0,0,0
6130,TakataPetri,LWS-ABS,30001445-21BF,,Win8/Srv,DBAcc2000,1.16.2,KATPC296,,,Wellenlöten,15,,,,10/11/2022 1:51,10/11/2022 5:45,10/11/2022 1:52,13949,14040,102,0.25,100,4,0,0,0
7087,VECTOR,ASY_000515,B75101395,,Win8/Srv,DBAcc2000,1.0016.0017,KATPC433,0505,,NutzTrenn,5,,,,10/11/2022 1:53,10/11/2022 6:00,10/11/2022 1:54,14732,14730,0,0,100,1,0,0,0
6679,BSH,LP IaB NF61,10000025,30003997,Win7/Srv,DBAcc2000,1.0016.0011,KATPC046,11/14/2231,04/15/2148/05/A,EndMontage,18,1259874,0010,,10/11/2022 1:59,10/11/2022 5:28,10/11/2022 5:14,781,6150,63.54,16.24,100,185,0,0,0
3180,BSH,LP IaB SE63,13600526-02BF,,Win7/Srv,DBAcc2000,1.0016.0013,LINIE5W2T1,334,2388,IctFktInline,23,,,,10/11/2022 2:14,,10/11/2022 2:24,120,120,0,604,75,3,1,0,0
